3.138283680745731358e-02,3.239854027749605736e-02,3.341424374753480114e-02,3.442994721757354493e-02,3.544565068761228871e-02,3.646135415765103249e-02,3.747705762768976934e-02,3.849276109772851312e-02,3.950846456776725690e-02,4.052416803780600069e-02,4.153987150784474447e-02,4.255557497788348825e-02,4.357127844792223204e-02,4.458698191796097582e-02,4.560268538799971960e-02,4.661838885803845645e-02,4.763409232807720717e-02,4.864979579811594401e-02,4.966549926815469473e-02,5.068120273819343158e-02,5.169690620823217536e-02,5.271260967827091914e-02,5.372831314830966293e-02,5.474401661834840671e-02,5.575972008838715049e-02,5.677542355842589428e-02,5.779112702846463112e-02,5.880683049850338184e-02,5.982253396854211869e-02,6.083823743858086941e-02,6.185394090861960625e-02,6.286964437865835698e-02,6.388534784869709382e-02,6.490105131873583066e-02,6.591675478877458139e-02,6.693245825881333211e-02,6.794816172885206895e-02,6.896386519889080580e-02,6.997956866892954264e-02,7.099527213896829336e-02,7.201097560900704408e-02,7.302667907904578093e-02,7.404238254908451777e-02,7.505808601912326850e-02,7.607378948916201922e-02,7.708949295920075606e-02,7.810519642923949291e-02,7.912089989927824363e-02,8.013660336931699435e-02,8.115230683935573119e-02
2.602851491682806398e-02,2.609866410632014425e-02,2.627133541610369299e-02,2.653000068481284335e-02,2.690516682687935784e-02,2.737835577523751660e-02,2.794436918877977322e-02,2.866363781360162927e-02,2.955860854617203826e-02,3.060656744973956969e-02,3.179239820666998617e-02,3.310131485941106982e-02,3.451931351300943640e-02,3.603342297750308787e-02,3.764908147188365112e-02,3.937002412757835412e-02,4.118305816502707689e-02,4.307655467108588432e-02,4.504037318549165142e-02,4.706567775191119324e-02,4.914493147684719648e-02,5.127150482449060326e-02,5.343976995007822250e-02,5.564486770249779668e-02,5.788259311146363995e-02,6.014928364421787133e-02,6.244179840048941915e-02,6.475785935179022290e-02,6.709367564896440150e-02,6.944855944224752331e-02,7.182021438373718814e-02,7.420703247393785340e-02,7.660759644694725701e-02,7.902184714655863251e-02,8.144509334248553611e-02,8.388097647005772484e-02,8.632428036931630300e-02,8.877736193337494586e-02,9.123846939445391657e-02,9.370697027457318418e-02,9.618229545313604356e-02,9.866393122582096942e-02,1.011515197444174258e-01,1.036443205682856805e-01,1.061423573071960669e-01,1.117872195322729828e-01,1.243342272098858364e-01,1.419982848637052764e-01,1.631254762316990958e-01,1.865428217076043060e-01
