Date,VTI,VGK,VPL,VWO,PFF,IEI,BWX,AGG,BND,FXY,FXF,UDN,IAU,AOA,AOK,USO
2014-01-31,93.55000305175781,56.439998626708984,57.47999954223633,37.869998931884766,37.95000076293945,121.56999969482422,29.010000228881836,108.06999969482422,81.33000183105469,95.73999786376953,108.26000213623047,26.719999313354492,12.15999984741211,43.470001220703125,31.81999969482422,280.9599914550781
2014-02-03,93.05000305175781,56.18000030517578,57.209999084472656,37.5099983215332,37.84000015258789,121.81999969482422,29.079999923706055,108.2300033569336,81.37999725341797,96.87000274658203,108.72000122070312,26.760000228881836,12.279999732971191,43.380001068115234,31.790000915527344,279.20001220703125
2014-02-04,91.62999725341797,55.619998931884766,56.4900016784668,37.709999084472656,37.7599983215332,121.69999694824219,29.05500030517578,108.08000183105469,81.31999969482422,96.4000015258789,108.31999969482422,26.729999542236328,12.1899995803833,42.75,31.6200008392334,279.0400085449219
2014-02-05,91.44000244140625,55.88999938964844,56.41999816894531,37.630001068115234,37.7400016784668,121.6500015258789,29.094999313354492,107.91999816894531,81.26000213623047,96.52999877929688,108.4800033569336,26.760000228881836,12.270000457763672,42.709999084472656,31.6299991607666,279.67999267578125
2014-02-06,92.37000274658203,56.91999816894531,57.310001373291016,38.15999984741211,37.83000183105469,121.37999725341797,29.229999542236328,107.66999816894531,81.08000183105469,96.19000244140625,109.08000183105469,26.84000015258789,12.220000267028809,43.18000030517578,31.729999542236328,281.6000061035156
2014-02-07,93.61000061035156,57.65999984741211,57.95000076293945,38.5099983215332,37.869998931884766,121.69000244140625,29.19499969482422,107.9000015258789,81.19999694824219,95.62000274658203,109.12000274658203,26.889999389648438,12.300000190734863,43.599998474121094,31.8799991607666,286.0
2014-02-10,93.73999786376953,57.5,57.900001525878906,38.220001220703125,37.93000030517578,121.66999816894531,29.71500015258789,107.97000122070312,81.20999908447266,95.70999908447266,109.22000122070312,26.899999618530273,12.399999618530273,43.599998474121094,31.8799991607666,286.8800048828125
2014-02-11,94.94999694824219,58.459999084472656,58.7599983215332,38.7400016784668,38.02000045776367,121.38999938964844,29.219999313354492,107.77999877929688,81.06999969482422,95.52999877929688,109.44999694824219,26.959999084472656,12.550000190734863,44.099998474121094,32.060001373291016,286.239990234375
2014-02-12,95.20999908447266,58.529998779296875,58.849998474121094,39.08000183105469,38.09000015258789,121.19000244140625,29.09000015258789,107.61000061035156,80.94999694824219,95.37000274658203,108.76000213623047,26.8700008392334,12.579999923706055,44.25,32.029998779296875,289.2799987792969
2014-02-13,95.5199966430664,58.88999938964844,58.540000915527344,38.66999816894531,38.150001525878906,121.48999786376953,29.2549991607666,107.81999969482422,81.0999984741211,95.95999908447266,109.62999725341797,27.020000457763672,12.640000343322754,44.36000061035156,32.09000015258789,287.8399963378906
2014-02-14,96.05000305175781,59.25,58.68000030517578,39.29999923706055,38.29999923706055,121.45999908447266,29.364999771118164,107.77999877929688,81.12000274658203,95.95999908447266,109.80999755859375,27.079999923706055,12.819999694824219,44.560001373291016,32.119998931884766,287.760009765625
2014-02-18,96.2699966430664,59.630001068115234,59.38999938964844,39.189998626708984,38.380001068115234,121.66000366210938,29.43000030517578,107.94000244140625,81.22000122070312,95.48999786376953,110.33000183105469,27.1299991607666,12.859999656677246,44.70000076293945,32.209999084472656,294.1600036621094
2014-02-19,96.5,59.720001220703125,59.31999969482422,38.959999084472656,38.47999954223633,121.7699966430664,29.46500015258789,108.05999755859375,81.3499984741211,95.68000030517578,110.5,27.1200008392334,12.829999923706055,44.779998779296875,32.2400016784668,296.3999938964844
2014-02-20,96.33000183105469,59.58000183105469,58.84000015258789,38.88999938964844,38.439998626708984,121.41000366210938,29.395000457763672,107.76000213623047,81.0999984741211,95.66000366210938,110.11000061035156,27.040000915527344,12.859999656677246,44.630001068115234,32.16999816894531,295.67999267578125
2014-02-21,96.52999877929688,59.880001068115234,59.310001373291016,39.15999984741211,38.459999084472656,121.41999816894531,29.344999313354492,107.80000305175781,81.1500015258789,95.2300033569336,110.41000366210938,27.049999237060547,12.890000343322754,44.779998779296875,32.220001220703125,294.79998779296875
2014-02-24,97.2699966430664,60.310001373291016,59.880001068115234,39.369998931884766,38.5,121.37999725341797,29.389999389648438,107.80000305175781,81.1500015258789,95.31999969482422,110.22000122070312,27.059999465942383,12.989999771118164,45.099998474121094,32.310001373291016,296.8800048828125
2014-02-25,97.01000213623047,60.279998779296875,59.61000061035156,39.0099983215332,38.459999084472656,121.55000305175781,29.5,108.0199966430664,81.31999969482422,95.69000244140625,110.54000091552734,27.100000381469727,13.039999961853027,44.939998626708984,32.279998779296875,293.0400085449219
2014-02-26,97.0999984741211,59.810001373291016,59.5099983215332,38.720001220703125,38.5,121.69999694824219,29.43000030517578,108.22000122070312,81.47000122070312,95.58999633789062,110.01000213623047,27.010000228881836,12.949999809265137,44.95000076293945,32.310001373291016,295.2799987792969
2014-02-27,97.22000122070312,59.97999954223633,59.52000045776367,39.25,38.529998779296875,121.79000091552734,29.53499984741211,108.37000274658203,81.55999755859375,95.75,110.27999877929688,27.020000457763672,12.960000038146973,45.029998779296875,32.369998931884766,294.32000732421875
2014-02-28,97.86000061035156,60.5,59.630001068115234,39.279998779296875,38.630001068115234,121.69999694824219,29.665000915527344,108.31999969482422,81.5,96.0,111.54000091552734,27.219999313354492,12.920000076293945,45.2599983215332,32.43000030517578,295.44000244140625
2014-03-03,96.87999725341797,59.20000076293945,58.65999984741211,38.33000183105469,38.36000061035156,121.8499984741211,29.795000076293945,108.37999725341797,81.52999877929688,96.3499984741211,111.22000122070312,27.15999984741211,13.140000343322754,44.790000915527344,32.29999923706055,301.9200134277344
2014-03-04,98.3499984741211,59.939998626708984,59.689998626708984,39.02000045776367,38.43000030517578,121.61000061035156,29.709999084472656,108.25,81.37999725341797,95.80000305175781,110.66999816894531,27.110000610351562,13.010000228881836,45.349998474121094,32.43000030517578,297.6000061035156
2014-03-05,98.37999725341797,60.040000915527344,59.439998626708984,38.9900016784668,38.439998626708984,121.48999786376953,29.579999923706055,108.0199966430664,81.33000183105469,95.4800033569336,110.37999725341797,27.09000015258789,13.010000228881836,45.33000183105469,32.41999816894531,296.1600036621094
2014-03-06,98.6500015258789,60.630001068115234,60.31999969482422,39.68000030517578,38.45000076293945,121.30000305175781,29.719999313354492,107.83000183105469,81.18000030517578,94.83999633789062,111.26000213623047,27.25,13.130000114440918,45.540000915527344,32.47999954223633,292.8800048828125
2014-03-07,98.8499984741211,60.380001068115234,60.150001525878906,39.349998474121094,38.43000030517578,120.9800033569336,29.600000381469727,107.55999755859375,80.94999694824219,94.6500015258789,111.61000061035156,27.219999313354492,13.010000228881836,45.58000183105469,32.45000076293945,295.2799987792969
2014-03-10,98.4000015258789,59.75,59.650001525878906,38.7599983215332,38.38999938964844,121.01000213623047,29.614999771118164,107.55999755859375,80.94999694824219,94.61000061035156,111.5199966430664,27.209999084472656,13.039999961853027,45.279998779296875,32.349998474121094,291.3599853515625
2014-03-11,98.62999725341797,59.869998931884766,59.4900016784668,38.93000030517578,38.40999984741211,121.06999969482422,29.59000015258789,107.55999755859375,80.97000122070312,94.88999938964844,111.61000061035156,27.209999084472656,13.100000381469727,45.29999923706055,32.36000061035156,290.0799865722656
2014-03-12,97.86000061035156,59.290000915527344,58.630001068115234,38.45000076293945,38.459999084472656,121.30000305175781,29.665000915527344,107.72000122070312,81.12000274658203,95.16000366210938,112.05999755859375,27.260000228881836,13.300000190734863,44.970001220703125,32.27000045776367,284.3999938964844
2014-03-13,98.2699966430664,59.380001068115234,58.63999938964844,38.529998779296875,38.59000015258789,121.5999984741211,29.770000457763672,108.05999755859375,81.36000061035156,96.11000061035156,112.3499984741211,27.34000015258789,13.329999923706055,45.099998474121094,32.31999969482422,282.79998779296875
2014-03-14,97.06999969482422,58.2599983215332,57.540000915527344,38.209999084472656,38.68000030517578,121.68000030517578,29.80500030517578,108.16999816894531,81.43000030517578,96.43000030517578,112.44999694824219,27.329999923706055,13.460000038146973,44.63999938964844,32.18000030517578,285.3599853515625
2014-03-17,97.66000366210938,58.91999816894531,57.90999984741211,38.52000045776367,38.79999923706055,121.47000122070312,29.875,107.9800033569336,81.29000091552734,96.08000183105469,112.2699966430664,27.360000610351562,13.40999984741211,44.869998931884766,32.27000045776367,283.2799987792969
2014-03-18,98.27999877929688,59.36000061035156,58.16999816894531,39.04999923706055,38.849998474121094,121.48999786376953,29.8700008392334,108.0,81.29000091552734,96.37000274658203,112.11000061035156,27.329999923706055,13.210000038146973,45.15999984741211,32.349998474121094,285.44000244140625
2014-03-19,98.27999877929688,59.27000045776367,58.029998779296875,38.91999816894531,38.869998931884766,121.83999633789062,29.875,107.9800033569336,81.26000213623047,96.44999694824219,112.0,27.309999465942383,13.050000190734863,45.150001525878906,32.349998474121094,286.239990234375
2014-03-20,98.19000244140625,58.599998474121094,56.959999084472656,38.529998779296875,38.790000915527344,120.63999938964844,29.954999923706055,107.52999877929688,80.91000366210938,95.38999938964844,110.9000015258789,27.110000610351562,12.920000076293945,44.86000061035156,32.20000076293945,286.7200012207031
2014-03-21,98.69000244140625,58.84000015258789,57.40999984741211,39.150001525878906,38.869998931884766,120.69999694824219,29.559999465942383,107.6500015258789,81.05999755859375,95.61000061035156,111.0,27.079999923706055,12.989999771118164,45.15999984741211,32.2599983215332,289.1199951171875
2014-03-24,98.19999694824219,58.58000183105469,57.52000045776367,39.11000061035156,38.959999084472656,120.5999984741211,29.665000915527344,107.7699966430664,81.11000061035156,95.55999755859375,111.16999816894531,27.170000076293945,12.800000190734863,45.029998779296875,32.29999923706055,289.1199951171875
2014-03-25,97.58000183105469,58.290000915527344,57.61000061035156,39.59000015258789,38.95000076293945,120.66000366210938,29.684999465942383,107.83000183105469,81.13999938964844,95.4800033569336,110.95999908447266,27.1200008392334,12.760000228881836,45.029998779296875,32.27000045776367,289.1199951171875
2014-03-26,97.6500015258789,58.52000045776367,58.25,39.880001068115234,38.939998626708984,120.87999725341797,29.770000457763672,107.9800033569336,81.29000091552734,95.75,110.7699966430664,27.100000381469727,12.720000267028809,45.20000076293945,32.31999969482422,289.67999267578125
2014-03-27,96.5,58.33000183105469,58.5099983215332,40.0,38.95000076293945,120.8499984741211,29.7549991607666,108.08000183105469,81.37000274658203,95.68000030517578,110.62999725341797,27.09000015258789,12.609999656677246,44.869998931884766,32.2400016784668,293.20001220703125
2014-03-28,97.08999633789062,58.75,59.130001068115234,40.58000183105469,38.9900016784668,120.7699966430664,29.78499984741211,108.0999984741211,81.37000274658203,95.27999877929688,110.55000305175781,27.059999465942383,12.569999694824219,45.18000030517578,32.34000015258789,294.7200012207031
2014-03-31,97.58000183105469,59.16999816894531,59.33000183105469,40.79999923706055,39.08000183105469,120.70999908447266,29.799999237060547,107.9800033569336,81.22000122070312,94.81999969482422,110.80999755859375,27.06999969482422,12.5600004196167,45.38999938964844,32.38999938964844,293.9200134277344
2014-04-01,98.2699966430664,59.47999954223633,59.470001220703125,40.9900016784668,39.0099983215332,120.58000183105469,29.790000915527344,107.66999816894531,80.97000122070312,94.37999725341797,110.97000122070312,27.100000381469727,12.460000038146973,45.650001525878906,32.4900016784668,292.0
2014-04-02,98.66000366210938,59.40999984741211,59.83000183105469,41.150001525878906,39.06999969482422,120.36000061035156,29.684999465942383,107.48999786376953,80.87999725341797,94.12000274658203,110.62000274658203,27.059999465942383,12.550000190734863,45.66999816894531,32.400001525878906,287.6000061035156
2014-04-03,98.73999786376953,59.41999816894531,59.7599983215332,40.93000030517578,38.959999084472656,120.33000183105469,29.399999618530273,107.54000091552734,80.87000274658203,93.9800033569336,109.91999816894531,26.940000534057617,12.5,45.70000076293945,32.41999816894531,289.67999267578125
